Account: ID;Rate Plan Charge: ID;Invoice Item: Charge Amount;Invoice Item: Processing Type;Invoice Item: Service Start Date;Invoice Item: Service End Date;Invoice Item: Charge Date;Invoice Item: ID;Subscription: SubscriptionId;Invoice Item: AppliedToInvoiceItemId;Invoice Item: Quantity;Invoice Item: UOM;Invoice Item: ChargeType;SubscriptionNumber;Rate Plan Charge: Charge Number
2c92c0f962052d4c01622559bdf32be2;2c92c0f965ad72330165aebd53d741f4;-1.75;Discount;06/11/2018;05/12/2018;11/11/2018 01:02;475c6674e2284764a1c72641988acdf4;2c92c0f965ad72330165aebd539741eb;7a1251316eee4b5988b6ef2810fe0689;1;;Recurring;A-S00017368;C-00055818
2c92c0f962052d4c01622559bdf32be2;2c92c0f965ad72330165aebd53d741f4;-1.75;Discount;06/12/2018;05/01/2019;11/11/2018 01:02;26a7b87157ed4117ac9c2b59063fcccf;2c92c0f965ad72330165aebd539741eb;16d579698f9d426e93da9de940bc50de;1;;Recurring;A-S00017368;C-00055818
2c92c0f962052d4c01622559bdf32be2;2c92c0f965ad72330165aebd53d741f4;-1.75;Discount;06/01/2019;05/02/2019;11/11/2018 01:02;8831553568a047ab9810ddb668803b38;2c92c0f965ad72330165aebd539741eb;1b3a1f366e554e72b510c332fe2c584f;1;;Recurring;A-S00017368;C-00055818
2c92c0f962052d4c01622559bdf32be2;2c92c0f965ad72330165aebd53d741f4;-1.75;Discount;06/02/2019;05/03/2019;11/11/2018 01:02;2e6be316261948c0a9550a77f0807eed;2c92c0f965ad72330165aebd539741eb;56a13e77420d4aad90e2a8b725f57890;1;;Recurring;A-S00017368;C-00055818
2c92c0f962052d4c01622559bdf32be2;2c92c0f965ad72330165aebd53d741f4;-1.75;Discount;06/03/2019;05/04/2019;11/11/2018 01:02;697713ba5ed54e5a9be214479a376a1c;2c92c0f965ad72330165aebd539741eb;b63101ed6d39487392fe9381bae2cd0f;1;;Recurring;A-S00017368;C-00055818
2c92c0f962052d4c01622559bdf32be2;2c92c0f965ad72330165aebd53d741f4;-1.75;Discount;06/04/2019;05/05/2019;11/11/2018 01:02;363700f234c441ddaf74a748efbec142;2c92c0f965ad72330165aebd539741eb;c6cd7224549b46bd9d5f4db5411dced3;1;;Recurring;A-S00017368;C-00055818
2c92c0f862dc5f910162e01cb0557420;2c92c08663f7f01e0164178cc15b472c;1307;Charge;29/05/2018;29/05/2018;11/11/2018 01:02;c9c39cf6ecf94dcf8c21be77322c7319;2c92c08663f7f01e0164178cc1274715;;1;License;OneTime;A-S00017012;C-00055073
2c92c0f862dc5f910162e01cb0557420;2c92c0f863003d1e016317790b485e96;995;Charge;30/04/2019;29/04/2020;11/11/2018 01:02;ba4a8ac044444cb8a729e85b8d0e70ba;2c92c0f863003d1e016317790aca5e89;;1;;Recurring;A-S00016901;C-00054886
2c92c0f862dc5f910162e01cb0557420;2c92c0f864c612130164cc76d8cc48ff;0;Charge;31/12/2018;30/01/2019;11/11/2018 01:02;93e5bcf9f6c94fb2845044dabb283bbb;2c92c0f864c612130164cc76d87a48f9;;0;Connection;Recurring;A-S00017190;C-00055399
2c92c0f862dc5f910162e01cb0557420;2c92c0f864c612130164cc76d8cc48ff;0;Charge;31/01/2019;27/02/2019;11/11/2018 01:02;2263c16d76a842dabf239a1e72264d1a;2c92c0f864c612130164cc76d87a48f9;;0;Connection;Recurring;A-S00017190;C-00055399
2c92c0f862dc5f910162e01cb0557420;2c92c0f864c612130164cc76d8cc48ff;0;Charge;28/02/2019;30/03/2019;11/11/2018 01:02;16a10341886a459cbd2230930c720393;2c92c0f864c612130164cc76d87a48f9;;0;Connection;Recurring;A-S00017190;C-00055399
2c92c0f862dc5f910162e01cb0557420;2c92c0f864c612130164cc76d8cc48ff;0;Charge;31/03/2019;29/04/2019;11/11/2018 01:02;53eaebc890db4912955fb2773baad3c2;2c92c0f864c612130164cc76d87a48f9;;0;Connection;Recurring;A-S00017190;C-00055399
2c92c0f862dc5f910162e01cb0557420;2c92c0f866c89fe10166ece52e2a13a6;600;Charge;07/11/2018;06/11/2019;11/11/2018 01:02;c7299a0ec9ff4c7f84093fc2163442e0;2c92c0f866c89fe10166ece52e04139e;;1;;Recurring;A-S00017550;C-00056151
2c92c0f862dc5f910162e01cb0557420;2c92c0f866c89fd60166ece4bf3f0701;5.83;Charge;07/11/2018;06/12/2018;11/11/2018 01:02;342cbfded4614fa39e222017f15dacc3;2c92c0f866c89fe10166ece52e04139e;;1;;Recurring;A-S00017550;C-00056154
2c92c0f862dc5f910162e01cb0557420;2c92c0f866c89fd60166ece4bf3f0701;5.83;Charge;07/12/2018;06/01/2019;11/11/2018 01:02;f64694fca5a54c73b7e066c4061e662d;2c92c0f866c89fe10166ece52e04139e;;1;;Recurring;A-S00017550;C-00056154
2c92c0f862dc5f910162e01cb0557420;2c92c0f866c89fd60166ece4bf3f0701;5.83;Charge;07/01/2019;06/02/2019;11/11/2018 01:02;1655eefef0dd453ea770d0d73b4229c7;2c92c0f866c89fe10166ece52e04139e;;1;;Recurring;A-S00017550;C-00056154
2c92c0f862dc5f910162e01cb0557420;2c92c0f866c89fd60166ece4bf3f0701;5.83;Charge;07/02/2019;06/03/2019;11/11/2018 01:02;e0884de408274e3fa6a3d66c0514cb8a;2c92c0f866c89fe10166ece52e04139e;;1;;Recurring;A-S00017550;C-00056154
2c92c0f862dc5f910162e01cb0557420;2c92c0f866c89fd60166ece4bf3f0701;5.83;Charge;07/03/2019;06/04/2019;11/11/2018 01:02;0ccef3c0ff5b44bca16a1a80ab752912;2c92c0f866c89fe10166ece52e04139e;;1;;Recurring;A-S00017550;C-00056154
2c92c0f862dc5f910162e01cb0557420;2c92c0f866c89fd60166ece4bf3f0701;5.83;Charge;07/04/2019;06/05/2019;11/11/2018 01:02;f29413202b324465979712f12896acaf;2c92c0f866c89fe10166ece52e04139e;;1;;Recurring;A-S00017550;C-00056154
2c92c0f862dc5f910162e01cb0557420;2c92c0f866c89fe30166e8c9781447cb;600;Charge;06/11/2018;05/11/2019;11/11/2018 01:02;0d91536194f246feaf7a0e26cd942176;2c92c0f866c89fe30166e8c977cb47c0;;1;;Recurring;A-S00017549;C-00056149
2c92c0f862dc5f910162e01cb0557420;2c92c0f962fbdb740162fc5ffe94696d;5.83;Charge;25/01/2019;24/02/2019;11/11/2018 01:02;e17f21c63d674141b1bee1b63e8cc0af;2c92c0f962fbdb740162fc5ffe5e6963;;1;;Recurring;A-S00016895;C-00054869
2c92c0f862dc5f910162e01cb0557420;2c92c0f962fbdb740162fc5ffe94696d;5.83;Charge;25/02/2019;24/03/2019;11/11/2018 01:02;43012ff210784584ae6ebe4343678257;2c92c0f962fbdb740162fc5ffe5e6963;;1;;Recurring;A-S00016895;C-00054869
2c92c0f862dc5f910162e01cb0557420;2c92c0f962fbdb740162fc5ffe94696d;5.83;Charge;25/03/2019;24/04/2019;11/11/2018 01:02;5a8b57cfacf745c3b1ec1852109c7412;2c92c0f962fbdb740162fc5ffe5e6963;;1;;Recurring;A-S00016895;C-00054869
2c92c0f862dc5f910162e01cb0557420;2c92c0f962fbdb740162fc5ffe94696d;5.83;Charge;25/04/2019;24/05/2019;11/11/2018 01:02;106cc41970354d87801971ff6d5086f1;2c92c0f962fbdb740162fc5ffe5e6963;;1;;Recurring;A-S00016895;C-00054869
2c92c0f862dc5f910162e01cb0557420;2c92c0f963004db4016301e3c45411ba;0;Charge;31/12/2018;30/01/2019;11/11/2018 01:02;8ef3928fa67c4d848b2b6c6617e66bbc;2c92c0f963004db4016301e3c40511b3;;0;MAP;Usage;A-S00016898;C-00054881
2c92c0f862dc5f910162e01cb0557420;2c92c0f963004db4016301e3c45411ba;0;Charge;31/01/2019;27/02/2019;11/11/2018 01:02;f67cc8b7a6ef4b79ba699e9dc8ff3628;2c92c0f963004db4016301e3c40511b3;;0;MAP;Usage;A-S00016898;C-00054881
2c92c0f862dc5f910162e01cb0557420;2c92c0f963004db4016301e3c45411ba;0;Charge;28/02/2019;30/03/2019;11/11/2018 01:02;dc99036c73534842be1820fc36a3e13b;2c92c0f963004db4016301e3c40511b3;;0;MAP;Usage;A-S00016898;C-00054881
2c92c0f862dc5f910162e01cb0557420;2c92c0f963004db4016301e3c45411ba;0;Charge;31/03/2019;29/04/2019;11/11/2018 01:02;9cf846ed6bed4169bcdedb2361ae8a73;2c92c0f963004db4016301e3c40511b3;;0;MAP;Usage;A-S00016898;C-00054881
2c92c0f862dc5f910162e01cb0557420;2c92c0f96367d9800163719578b30a6e;5.83;Charge;18/01/2019;17/02/2019;11/11/2018 01:02;fedbd6a45f474b55afeab1346b486a7b;2c92c0f96367d9800163719578830a61;;1;;Recurring;A-S00016952;C-00054980
2c92c0f862dc5f910162e01cb0557420;2c92c0f96367d9800163719578b30a6e;5.83;Charge;18/02/2019;17/03/2019;11/11/2018 01:02;2cc9a00bdc1c40c48c3530bccd4bca7c;2c92c0f96367d9800163719578830a61;;1;;Recurring;A-S00016952;C-00054980
2c92c0f862dc5f910162e01cb0557420;2c92c0f96367d9800163719578b30a6e;5.83;Charge;18/03/2019;17/04/2019;11/11/2018 01:02;54f58bf5702442f58a773b398346f363;2c92c0f96367d9800163719578830a61;;1;;Recurring;A-S00016952;C-00054980
2c92c0f862dc5f910162e01cb0557420;2c92c0f96367d9800163719578b30a6e;5.83;Charge;18/04/2019;17/05/2019;11/11/2018 01:02;9a777bce0e26476b8bcbd4da13b0e225;2c92c0f96367d9800163719578830a61;;1;;Recurring;A-S00016952;C-00054980
2c92c0f862dc5f910162e01cb0557420;2c92c0f964b127910164b61f374c28d3;0;Charge;31/12/2018;30/01/2019;11/11/2018 01:02;9bb1813173934a22bf51aaa97c0cc346;2c92c0f964b127910164b61f369a28cd;;0;Connection;Recurring;A-S00017189;C-00055398
2c92c0f862dc5f910162e01cb0557420;2c92c0f964b127910164b61f374c28d3;0;Charge;31/01/2019;27/02/2019;11/11/2018 01:02;26b688cbb9e04ca48a9347169216f563;2c92c0f964b127910164b61f369a28cd;;0;Connection;Recurring;A-S00017189;C-00055398
2c92c0f862dc5f910162e01cb0557420;2c92c0f964b127910164b61f374c28d3;0;Charge;28/02/2019;30/03/2019;11/11/2018 01:02;7b0e76590ef14f54b1320552674bda73;2c92c0f964b127910164b61f369a28cd;;0;Connection;Recurring;A-S00017189;C-00055398
2c92c0f862dc5f910162e01cb0557420;2c92c0f964b127910164b61f374c28d3;0;Charge;31/03/2019;29/04/2019;11/11/2018 01:02;5bc4d292db3640919ee4bf16e8225508;2c92c0f964b127910164b61f369a28cd;;0;Connection;Recurring;A-S00017189;C-00055398
2c92c0f862dc5f910162e01cb0557420;2c92c0f964cff4f30164d020aaab6d37;0;Charge;31/12/2018;30/01/2019;11/11/2018 01:02;45896fda988d4a86a6cd7f75fd4d3381;2c92c0f964cff4f30164d020aa506d31;;0;Connection;Recurring;A-S00017191;C-00055400
2c92c0f862dc5f910162e01cb0557420;2c92c0f964cff4f30164d020aaab6d37;0;Charge;31/01/2019;27/02/2019;11/11/2018 01:02;e2d06b3b225c47e6b2348a7495e48690;2c92c0f964cff4f30164d020aa506d31;;0;Connection;Recurring;A-S00017191;C-00055400
2c92c0f862dc5f910162e01cb0557420;2c92c0f964cff4f30164d020aaab6d37;0;Charge;28/02/2019;30/03/2019;11/11/2018 01:02;e0905c1a78af40529f214c88246d36a9;2c92c0f964cff4f30164d020aa506d31;;0;Connection;Recurring;A-S00017191;C-00055400
2c92c0f862dc5f910162e01cb0557420;2c92c0f964cff4f30164d020aaab6d37;0;Charge;31/03/2019;29/04/2019;11/11/2018 01:02;a9c8f5ec153e4de3976551e6ac8c5b4f;2c92c0f964cff4f30164d020aa506d31;;0;Connection;Recurring;A-S00017191;C-00055400
2c92c0f862dc5f910162e01cb0557420;2c92c0f86367c9ae0163717ba23a42c2;5.83;Charge;18/01/2019;17/02/2019;11/11/2018 01:02;9bc84bb67cca469ebcdfdf21a35cadf9;2c92c0f86367c9ae0163717ba20342b9;;1;;Recurring;A-S00016950;C-00054972
2c92c0f862dc5f910162e01cb0557420;2c92c0f86367c9ae0163717ba23a42c2;5.83;Charge;18/02/2019;17/03/2019;11/11/2018 01:02;7fdffa4fb2fb47e0b849845122c65e61;2c92c0f86367c9ae0163717ba20342b9;;1;;Recurring;A-S00016950;C-00054972
2c92c0f862dc5f910162e01cb0557420;2c92c0f86367c9ae0163717ba23a42c2;5.83;Charge;18/03/2019;17/04/2019;11/11/2018 01:02;3ad0c6afea4346d4933377f3ac3910f7;2c92c0f86367c9ae0163717ba20342b9;;1;;Recurring;A-S00016950;C-00054972
2c92c0f862dc5f910162e01cb0557420;2c92c0f86367c9ae0163717ba23a42c2;5.83;Charge;18/04/2019;17/05/2019;11/11/2018 01:02;303eb1db7a0a4bd58193858d07be2d84;2c92c0f86367c9ae0163717ba20342b9;;1;;Recurring;A-S00016950;C-00054972
2c92c0f862dc5f910162e01cb0557420;2c92c0f86367c9ae0163717ba26f42cb;10;Charge;18/01/2019;17/02/2019;11/11/2018 01:02;30d435e2d1b34164a1057e39ad28dade;2c92c0f86367c9ae0163717ba20342b9;;1;;Recurring;A-S00016950;C-00054974
2c92c0f862dc5f910162e01cb0557420;2c92c0f86367c9ae0163717ba26f42cb;10;Charge;18/02/2019;17/03/2019;11/11/2018 01:02;45c2d1152fb64631abaca6c0fd7de94b;2c92c0f86367c9ae0163717ba20342b9;;1;;Recurring;A-S00016950;C-00054974
2c92c0f862dc5f910162e01cb0557420;2c92c0f86367c9ae0163717ba26f42cb;10;Charge;18/03/2019;17/04/2019;11/11/2018 01:02;dd4456a3c4034c8eab38d4c9b2e6ed8b;2c92c0f86367c9ae0163717ba20342b9;;1;;Recurring;A-S00016950;C-00054974
2c92c0f862dc5f910162e01cb0557420;2c92c0f86367c9ae0163717ba26f42cb;10;Charge;18/04/2019;17/05/2019;11/11/2018 01:02;708a39ff784b40c0b875a6e4c66a3f19;2c92c0f86367c9ae0163717ba20342b9;;1;;Recurring;A-S00016950;C-00054974
2c92c0f862dc5f910162e01cb0557420;2c92c0f866c89fd60166e771233f6249;600;Charge;06/11/2018;05/11/2019;11/11/2018 01:02;e99d954de63d406ba59b8d0870bfd35e;2c92c0f866c89fd60166e77122f26238;;1;;Recurring;A-S00017548;C-00056143
2c92c0f862dc5f910162e01cb0557420;2c92c0f866c89fd60166e77123676253;5.83;Charge;06/11/2018;05/12/2018;11/11/2018 01:02;bb7dd98ea68247c5922ac99b14cf8f2a;2c92c0f866c89fd60166e77122f26238;;1;;Recurring;A-S00017548;C-00056148
2c92c0f862dc5f910162e01cb0557420;2c92c0f866c89fd60166e77123676253;5.83;Charge;06/12/2018;05/01/2019;11/11/2018 01:02;f1d325f8594d4d1c83cd43a9bddb19a7;2c92c0f866c89fd60166e77122f26238;;1;;Recurring;A-S00017548;C-00056148
2c92c0f862dc5f910162e01cb0557420;2c92c0f866c89fd60166e77123676253;5.83;Charge;06/01/2019;05/02/2019;11/11/2018 01:02;baa414972967493cb0fcb3cf87b3a955;2c92c0f866c89fd60166e77122f26238;;1;;Recurring;A-S00017548;C-00056148
2c92c0f862dc5f910162e01cb0557420;2c92c0f866c89fd60166e77123676253;5.83;Charge;06/02/2019;05/03/2019;11/11/2018 01:02;f6ef8a93dc3f46f2af504db9ae6bd475;2c92c0f866c89fd60166e77122f26238;;1;;Recurring;A-S00017548;C-00056148
2c92c0f862dc5f910162e01cb0557420;2c92c0f866c89fd60166e77123676253;5.83;Charge;06/03/2019;05/04/2019;11/11/2018 01:02;16e97f465149425dbebb1eeb43df4e5a;2c92c0f866c89fd60166e77122f26238;;1;;Recurring;A-S00017548;C-00056148
2c92c0f862dc5f910162e01cb0557420;2c92c0f866c89fd60166e77123676253;5.83;Charge;06/04/2019;05/05/2019;11/11/2018 01:02;e3926894afeb47b78260194ea14e460c;2c92c0f866c89fd60166e77122f26238;;1;;Recurring;A-S00017548;C-00056148
2c92c0f862dc5f910162e01cb0557420;2c92c0f966cd4f580166e87cecb97252;600;Charge;25/10/2018;24/10/2019;11/11/2018 01:02;f1c83611de9640febb4a1dd941932452;2c92c0f966cd4f580166e87cec81724a;;1;;Recurring;A-S00017539;C-00056120
2c92c0f862dc5f910162e01cb0557420;2c92c0f962fbdb740162fc5ffe97696e;-1.75;Discount;25/01/2019;24/02/2019;11/11/2018 01:02;ba5fe68cf0eb4f369f3d0b2a09b60a30;2c92c0f962fbdb740162fc5ffe5e6963;e17f21c63d674141b1bee1b63e8cc0af;1;;Recurring;A-S00016895;C-00054870
2c92c0f862dc5f910162e01cb0557420;2c92c0f962fbdb740162fc5ffe97696e;-1.75;Discount;25/02/2019;24/03/2019;11/11/2018 01:02;41c2c0bf42fd4caf91a1dd452f0ad84d;2c92c0f962fbdb740162fc5ffe5e6963;43012ff210784584ae6ebe4343678257;1;;Recurring;A-S00016895;C-00054870
2c92c0f862dc5f910162e01cb0557420;2c92c0f962fbdb740162fc5ffe97696e;-1.75;Discount;25/03/2019;24/04/2019;11/11/2018 01:02;e7ba990c222c49fd99070ad126dca490;2c92c0f962fbdb740162fc5ffe5e6963;5a8b57cfacf745c3b1ec1852109c7412;1;;Recurring;A-S00016895;C-00054870
2c92c0f862dc5f910162e01cb0557420;2c92c0f962fbdb740162fc5ffe97696e;-1.75;Discount;25/04/2019;24/05/2019;11/11/2018 01:02;c13ef64f5d4a47489c5924e7ec6efb2c;2c92c0f962fbdb740162fc5ffe5e6963;106cc41970354d87801971ff6d5086f1;1;;Recurring;A-S00016895;C-00054870
2c92c0f862dc5f910162e01cb0557420;2c92c0f86367c9ae0163717ba23c42c3;-1.75;Discount;18/01/2019;17/02/2019;11/11/2018 01:02;529b16ab6c3040c6b1832eef3b114276;2c92c0f86367c9ae0163717ba20342b9;9bc84bb67cca469ebcdfdf21a35cadf9;1;;Recurring;A-S00016950;C-00054973
2c92c0f862dc5f910162e01cb0557420;2c92c0f86367c9ae0163717ba23c42c3;-1.75;Discount;18/02/2019;17/03/2019;11/11/2018 01:02;88fbcdd6478d4d6e87b6fea411f00959;2c92c0f86367c9ae0163717ba20342b9;7fdffa4fb2fb47e0b849845122c65e61;1;;Recurring;A-S00016950;C-00054973
2c92c0f862dc5f910162e01cb0557420;2c92c0f86367c9ae0163717ba23c42c3;-1.75;Discount;18/03/2019;17/04/2019;11/11/2018 01:02;535e023c94f84aef9f6c71e53472fe3f;2c92c0f86367c9ae0163717ba20342b9;3ad0c6afea4346d4933377f3ac3910f7;1;;Recurring;A-S00016950;C-00054973
2c92c0f862dc5f910162e01cb0557420;2c92c0f86367c9ae0163717ba23c42c3;-1.75;Discount;18/04/2019;17/05/2019;11/11/2018 01:02;85dbbe2627a648649098983f11d5db0f;2c92c0f86367c9ae0163717ba20342b9;303eb1db7a0a4bd58193858d07be2d84;1;;Recurring;A-S00016950;C-00054973
2c92c0f862dc5f910162e01cb0557420;2c92c0f86367c9ae0163717ba27242cc;-3;Discount;18/01/2019;17/02/2019;11/11/2018 01:02;d5e8ac4c2437434a97583347f4ec0a86;2c92c0f86367c9ae0163717ba20342b9;30d435e2d1b34164a1057e39ad28dade;1;;Recurring;A-S00016950;C-00054975
2c92c0f862dc5f910162e01cb0557420;2c92c0f86367c9ae0163717ba27242cc;-3;Discount;18/02/2019;17/03/2019;11/11/2018 01:02;127f40d594c644aab1ec470b62ad1ee3;2c92c0f86367c9ae0163717ba20342b9;45c2d1152fb64631abaca6c0fd7de94b;1;;Recurring;A-S00016950;C-00054975
2c92c0f862dc5f910162e01cb0557420;2c92c0f86367c9ae0163717ba27242cc;-3;Discount;18/03/2019;17/04/2019;11/11/2018 01:02;cd9d02e9dfb84b419275d1083d86cb6d;2c92c0f86367c9ae0163717ba20342b9;dd4456a3c4034c8eab38d4c9b2e6ed8b;1;;Recurring;A-S00016950;C-00054975
2c92c0f862dc5f910162e01cb0557420;2c92c0f86367c9ae0163717ba27242cc;-3;Discount;18/04/2019;17/05/2019;11/11/2018 01:02;8f2d4222e2f9442497a96d56c7652357;2c92c0f86367c9ae0163717ba20342b9;708a39ff784b40c0b875a6e4c66a3f19;1;;Recurring;A-S00016950;C-00054975
2c92c0f862dc5f910162e01cb0557420;2c92c0f96367d9800163719578b50a6f;-1.75;Discount;18/01/2019;17/02/2019;11/11/2018 01:02;7f872d814ce14657bc87b81fb28bfdf2;2c92c0f96367d9800163719578830a61;fedbd6a45f474b55afeab1346b486a7b;1;;Recurring;A-S00016952;C-00054981
2c92c0f862dc5f910162e01cb0557420;2c92c0f96367d9800163719578b50a6f;-1.75;Discount;18/02/2019;17/03/2019;11/11/2018 01:02;bcc0742f1d5f438a9c52f7671084d38d;2c92c0f96367d9800163719578830a61;2cc9a00bdc1c40c48c3530bccd4bca7c;1;;Recurring;A-S00016952;C-00054981
2c92c0f862dc5f910162e01cb0557420;2c92c0f96367d9800163719578b50a6f;-1.75;Discount;18/03/2019;17/04/2019;11/11/2018 01:02;865638ef3a1640e4acf4c80762601fdd;2c92c0f96367d9800163719578830a61;54f58bf5702442f58a773b398346f363;1;;Recurring;A-S00016952;C-00054981
2c92c0f862dc5f910162e01cb0557420;2c92c0f96367d9800163719578b50a6f;-1.75;Discount;18/04/2019;17/05/2019;11/11/2018 01:02;fd62534194b44931a5ef975c7db6d1ab;2c92c0f96367d9800163719578830a61;9a777bce0e26476b8bcbd4da13b0e225;1;;Recurring;A-S00016952;C-00054981
2c92c0f862dc5f910162e01cb0557420;2c92c0f866c89fd60166e77123656252;-1.75;Discount;06/11/2018;05/12/2018;11/11/2018 01:02;d03b4880590b4bbc88b29c41cf2c8715;2c92c0f866c89fd60166e77122f26238;bb7dd98ea68247c5922ac99b14cf8f2a;1;;Recurring;A-S00017548;C-00056147
2c92c0f862dc5f910162e01cb0557420;2c92c0f866c89fd60166e77123656252;-1.75;Discount;06/12/2018;05/01/2019;11/11/2018 01:02;28560bffa4624299864ecac3fa6eacbc;2c92c0f866c89fd60166e77122f26238;f1d325f8594d4d1c83cd43a9bddb19a7;1;;Recurring;A-S00017548;C-00056147
2c92c0f862dc5f910162e01cb0557420;2c92c0f866c89fd60166e77123656252;-1.75;Discount;06/01/2019;05/02/2019;11/11/2018 01:02;104fea7f6fdd4e12ad404193951370ca;2c92c0f866c89fd60166e77122f26238;baa414972967493cb0fcb3cf87b3a955;1;;Recurring;A-S00017548;C-00056147
2c92c0f862dc5f910162e01cb0557420;2c92c0f866c89fd60166e77123656252;-1.75;Discount;06/02/2019;05/03/2019;11/11/2018 01:02;b99007f8530e4a6b81988324d8c939e1;2c92c0f866c89fd60166e77122f26238;f6ef8a93dc3f46f2af504db9ae6bd475;1;;Recurring;A-S00017548;C-00056147
2c92c0f862dc5f910162e01cb0557420;2c92c0f866c89fd60166e77123656252;-1.75;Discount;06/03/2019;05/04/2019;11/11/2018 01:02;e76ccaf4c93847e0ab32a5159fdfd1b3;2c92c0f866c89fd60166e77122f26238;16e97f465149425dbebb1eeb43df4e5a;1;;Recurring;A-S00017548;C-00056147
2c92c0f862dc5f910162e01cb0557420;2c92c0f866c89fd60166e77123656252;-1.75;Discount;06/04/2019;05/05/2019;11/11/2018 01:02;e0dc0031c18d42d48b3d63bac927d70c;2c92c0f866c89fd60166e77122f26238;e3926894afeb47b78260194ea14e460c;1;;Recurring;A-S00017548;C-00056147
2c92c0f862dc5f910162e01cb0557420;2c92c0f866c89fd60166ece4bf3f0700;-1.75;Discount;07/11/2018;06/12/2018;11/11/2018 01:02;6eb3169069bb491ea1c724c018e2cc09;2c92c0f866c89fe10166ece52e04139e;342cbfded4614fa39e222017f15dacc3;1;;Recurring;A-S00017550;C-00056153
2c92c0f862dc5f910162e01cb0557420;2c92c0f866c89fd60166ece4bf3f0700;-1.75;Discount;07/12/2018;06/01/2019;11/11/2018 01:02;a8616b837ffb45e6970ca5a8535b5002;2c92c0f866c89fe10166ece52e04139e;f64694fca5a54c73b7e066c4061e662d;1;;Recurring;A-S00017550;C-00056153
2c92c0f862dc5f910162e01cb0557420;2c92c0f866c89fd60166ece4bf3f0700;-1.75;Discount;07/01/2019;06/02/2019;11/11/2018 01:02;1671abb5aa4a428e96892fdf43c1d375;2c92c0f866c89fe10166ece52e04139e;1655eefef0dd453ea770d0d73b4229c7;1;;Recurring;A-S00017550;C-00056153
2c92c0f862dc5f910162e01cb0557420;2c92c0f866c89fd60166ece4bf3f0700;-1.75;Discount;07/02/2019;06/03/2019;11/11/2018 01:02;26489876cab84b7faa0528d98275bc99;2c92c0f866c89fe10166ece52e04139e;e0884de408274e3fa6a3d66c0514cb8a;1;;Recurring;A-S00017550;C-00056153
2c92c0f862dc5f910162e01cb0557420;2c92c0f866c89fd60166ece4bf3f0700;-1.75;Discount;07/03/2019;06/04/2019;11/11/2018 01:02;26021931f1af46ab9beaa4e1f74d4071;2c92c0f866c89fe10166ece52e04139e;0ccef3c0ff5b44bca16a1a80ab752912;1;;Recurring;A-S00017550;C-00056153
2c92c0f862dc5f910162e01cb0557420;2c92c0f866c89fd60166ece4bf3f0700;-1.75;Discount;07/04/2019;06/05/2019;11/11/2018 01:02;335ed124a47f4e00a107483f26201c1e;2c92c0f866c89fe10166ece52e04139e;f29413202b324465979712f12896acaf;1;;Recurring;A-S00017550;C-00056153
2c92c0f861f9c26d0161faf1c9db7cdd;2c92c08563f7ea150164178cc0444b4f;1307;Charge;29/05/2018;29/05/2018;11/11/2018 01:02;cc9cd7b3ccac49f1a4ec67954b9827a1;2c92c08563f7ea150164178cc0204b3f;;1;License;OneTime;A-S00017011;C-00055072
2c92c0f861f9c26d0161faf1c9db7cdd;2c92c08563f7ea150164178cc16e4bb7;1307;Charge;29/05/2018;29/05/2018;11/11/2018 01:02;ab3e54e4bca34db697988bcdbd7c66fa;2c92c08563f7ea150164178cc13a4b9b;;1;License;OneTime;A-S00017010;C-00055071
2c92c0f861f9c26d0161faf1c9db7cdd;2c92c08563f7ea150164178cc27c4cb8;1307;Charge;29/05/2018;29/05/2018;11/11/2018 01:02;2a972c90e26f4d3fa3c07fbc42b2227e;2c92c08563f7ea150164178cc24c4c96;;1;License;OneTime;A-S00017033;C-00055111
2c92c0f861f9c26d0161faf1c9db7cdd;2c92c08563f7ea150164178cc36c4d51;1307;Charge;29/05/2018;29/05/2018;11/11/2018 01:02;2d7e63add1824dfabe58556b65d510ec;2c92c08563f7ea150164178cc33d4d32;;1;License;OneTime;A-S00017027;C-00055097
2c92c0f861f9c26d0161faf1c9db7cdd;2c92c08563f7ea150164178cc4644ddf;1307;Charge;29/05/2018;29/05/2018;11/11/2018 01:02;8e2950e29c36430caabe443bfa1d5b4c;2c92c08563f7ea150164178cc4354dca;;1;License;OneTime;A-S00017026;C-00055096
2c92c0f861f9c26d0161faf1c9db7cdd;2c92c08563f7ea150164178cc55f4ecc;1307;Charge;29/05/2018;29/05/2018;11/11/2018 01:02;8c431aee4747449f8ffe76cd974d45f2;2c92c08563f7ea150164178cc5304ea1;;1;License;OneTime;A-S00017029;C-00055098
2c92c0f861f9c26d0161faf1c9db7cdd;2c92c08565f1fd4f0166007cccaa55f5;1307;Charge;29/05/2018;29/05/2018;11/11/2018 01:02;7f8e66efadc446f9ae41bca224866a8d;2c92c08565f1fd4f0166007ccc8755cd;;1;License;OneTime;A-S00017414;C-00055881
2c92c0f861f9c26d0161faf1c9db7cdd;2c92c08565f1fd4f0166007ccd76568b;1307;Charge;29/05/2018;29/05/2018;11/11/2018 01:02;3003788751db4e5d8c39af386782aec7;2c92c08565f1fd4f0166007ccd4f565b;;1;License;OneTime;A-S00017416;C-00055883
